id,isbn,title,edition,author,image,price,url,courses/0/id,courses/0/code,courses/0/requirement,courses/0/meeting_sections/0/code,courses/0/meeting_sections/0/instructors/0,courses/1/id,courses/1/code,courses/1/requirement,courses/1/meeting_sections/0/code,courses/1/meeting_sections/0/instructors/0,courses/0/meeting_sections/1/code,courses/0/meeting_sections/1/instructors/0,courses/0/meeting_sections/2/code,courses/0/meeting_sections/3/code,courses/0/meeting_sections/3/instructors/0,courses/1/meeting_sections/1/code,courses/1/meeting_sections/1/instructors/0,courses/0/meeting_sections/2/instructors/0,courses/2/id,courses/2/code,courses/2/requirement,courses/2/meeting_sections/0/code,courses/2/meeting_sections/0/instructors/0,courses/3/id,courses/3/code,courses/3/requirement,courses/3/meeting_sections/0/code,courses/3/meeting_sections/0/instructors/0,courses/1/meeting_sections/2/code,courses/1/meeting_sections/2/instructors/0,courses/0/meeting_sections/4/code,courses/0/meeting_sections/4/instructors/0,courses/0/meeting_sections/5/code,courses/0/meeting_sections/5/instructors/0,courses/0/meeting_sections/6/code,courses/0/meeting_sections/6/instructors/0,courses/0/meeting_sections/7/code,courses/0/meeting_sections/7/instructors/0,courses/0/meeting_sections/8/code,courses/0/meeting_sections/8/instructors/0,courses/0/meeting_sections/9/code,courses/0/meeting_sections/9/instructors/0,courses/0/meeting_sections/10/code,courses/0/meeting_sections/10/instructors/0,courses/1/meeting_sections/3/code,courses/1/meeting_sections/3/instructors/0,courses/1/meeting_sections/4/code,courses/1/meeting_sections/4/instructors/0,courses/1/meeting_sections/5/code,courses/1/meeting_sections/5/instructors/0,courses/1/meeting_sections/6/code,courses/1/meeting_sections/6/instructors/0,courses/1/meeting_sections/7/code,courses/1/meeting_sections/7/instructors/0,courses/2/meeting_sections/1/code,courses/2/meeting_sections/1/instructors/0,courses/3/meeting_sections/1/code,courses/3/meeting_sections/1/instructors/0,courses/3/meeting_sections/2/code,courses/3/meeting_sections/2/instructors/0,courses/3/meeting_sections/3/code,courses/3/meeting_sections/3/instructors/0,courses/3/meeting_sections/4/code,courses/3/meeting_sections/4/instructors/0,courses/2/meeting_sections/2/code,courses/2/meeting_sections/2/instructors/0,courses/2/meeting_sections/3/code,courses/2/meeting_sections/3/instructors/0,courses/2/meeting_sections/4/code,courses/2/meeting_sections/4/instructors/0,courses/2/meeting_sections/5/code,courses/2/meeting_sections/5/instructors/0,courses/2/meeting_sections/6/code,courses/2/meeting_sections/6/instructors/0,courses/2/meeting_sections/7/code,courses/2/meeting_sections/7/instructors/0,courses/2/meeting_sections/8/code,courses/2/meeting_sections/8/instructors/0,courses/2/meeting_sections/9/code,courses/2/meeting_sections/10/code,courses/2/meeting_sections/10/instructors/0,courses/4/id,courses/4/code,courses/4/requirement,courses/4/meeting_sections/0/code,courses/4/meeting_sections/0/instructors/0,courses/5/id,courses/5/code,courses/5/requirement,courses/5/meeting_sections/0/code,courses/5/meeting_sections/0/instructors/0,courses/5/meeting_sections/1/code,courses/5/meeting_sections/1/instructors/0,courses/5/meeting_sections/2/code,courses/5/meeting_sections/2/instructors/0,courses/5/meeting_sections/3/code,courses/5/meeting_sections/3/instructors/0,courses/5/meeting_sections/4/code,courses/5/meeting_sections/4/instructors/0,courses/6/id,courses/6/code,courses/6/requirement,courses/6/meeting_sections/0/code,courses/6/meeting_sections/0/instructors/0,courses/7/id,courses/7/code,courses/7/requirement,courses/7/meeting_sections/0/code,courses/7/meeting_sections/0/instructors/0,courses/7/meeting_sections/1/code,courses/7/meeting_sections/1/instructors/0,courses/7/meeting_sections/2/code,courses/7/meeting_sections/2/instructors/0,courses/8/id,courses/8/code,courses/8/requirement,courses/8/meeting_sections/0/code,courses/8/meeting_sections/0/instructors/0,courses/9/id,courses/9/code,courses/9/requirement,courses/9/meeting_sections/0/code,courses/9/meeting_sections/0/instructors/0,courses/10/id,courses/10/code,courses/10/requirement,courses/10/meeting_sections/0/code,courses/10/meeting_sections/0/instructors/0,courses/10/meeting_sections/1/code,courses/10/meeting_sections/1/instructors/0,courses/10/meeting_sections/2/code,courses/10/meeting_sections/2/instructors/0,courses/11/id,courses/11/code,courses/11/requirement,courses/11/meeting_sections/0/code,courses/11/meeting_sections/0/instructors/0,courses/12/id,courses/12/code,courses/12/requirement,courses/12/meeting_sections/0/code,courses/12/meeting_sections/0/instructors/0,courses/0/meeting_sections/11/code,courses/0/meeting_sections/11/instructors/0,courses/0/meeting_sections/12/code,courses/0/meeting_sections/12/instructors/0,courses/0/meeting_sections/13/code,courses/0/meeting_sections/14/code,courses/0/meeting_sections/14/instructors/0,courses/0/meeting_sections/15/code,courses/0/meeting_sections/15/instructors/0,courses/0/meeting_sections/16/code,courses/0/meeting_sections/16/instructors/0
14416231,9781259369438,Life-Span Development (Sixth Canadian Ed),1,Santrock,http://uoftbookstore.com/cover_image.asp?Key=9781259369438&Size=L&p=1,131.25,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416231,EDS200H5F20189,EDS200H5F,required,L0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416255,9781412965040,"Social Psychology: Individuals, Interaction & Inequality",1,Hegyvedt,http://uoftbookstore.com/cover_image.asp?Key=9781412965040&Size=L&p=1,90.45,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416255,SOC213H1F20189,SOC213H1F,required,L0101,S Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416279,9781517903862,As We Have Always Done,1,"Simpson, Leanne Betasamosake",http://uoftbookstore.com/cover_image.asp?Key=9781517903862&Size=L&p=1,31.8,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416279,WGS369Y5Y20189,WGS369Y5Y,required,L0101,K Punam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416293,9780226239736,Craft Of Research 4E,4,Booth,http://uoftbookstore.com/cover_image.asp?Key=9780226239736&Size=L&p=1,23.5,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416293,TSJ5001HF20189,TSJ5001HF,required,L0101,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416316,9781771332170,Terra Incognita,1,"Derango-Adem, Adebe",http://uoftbookstore.com/cover_image.asp?Key=9781771332170&Size=L&p=1,16.5,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416316,ENG356Y1Y20189,ENG356Y1Y,required,L5101,C George Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416354,9780945257578,Action And Knowledge,1,Fals-Borda/ Rahman,http://uoftbookstore.com/cover_image.asp?Key=9780945257578&Size=L&p=1,69.6,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416354,SJE5011HF20189,SJE5011HF,required,L0120,T Jessica Eve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416491,9780176883959,Jurmain/Mindtap For Essentials Of Anthro (Custom),1,Cei (Nelson),http://uoftbookstore.com/cover_image.asp?Key=9780176883959&Size=L&p=1,99.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416491,ANTA01H3F20189,ANTA01H3F,alternate,L01,T JULIE,,,,,,L02,S RHAN-JU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416637,9781544359571,Introduction To Cognitive Psychology 2E Pkg,2,Mcbride  Pkg,http://uoftbookstore.com/cover_image.asp?Key=9781544359571&Size=L&p=1,139.2,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416637,PSY270H1F20189,PSY270H1F,required,L0201,B Christine Millicent,,,,,,L5101,B Christine Millicent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416651,9781259641169,Basic And Clinical Pharmacology Ebook,1,Cei (Mcgrawhill) Katzung,http://uoftbookstore.com/cover_image.asp?Key=9781259641169&Size=L&p=1,78.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416651,BIO200H5F20189,BIO200H5F,required,L0101,A Nagham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416675,9781259822711,Film Art (Ll),1,Bordwell (Ll),http://uoftbookstore.com/cover_image.asp?Key=9781259822711&Size=L&p=1,0,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416675,CIN105Y1Y20189,CIN105Y1Y,required,L0101,W Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416712,9780691140872,Religios Experience Reconsidered O/P,1,Taves O/P,http://uoftbookstore.com/cover_image.asp?Key=9780691140872&Size=L&p=1,46,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416712,SMB5961HF20189,SMB5961HF,required,L0101,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416835,9781259578137,Abnormal Psychology 7E Ll,7,Nolen-Hoeksema  Ll,http://uoftbookstore.com/cover_image.asp?Key=9781259578137&Size=L&p=1,107.5,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416835,PSY240H1F20189,PSY240H1F,alternate,L5101,P Theone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416859,9781260029161,Abnormal Psychology + Connect 7E Pkg,7,Nolen-Hoeksema  Pkg,http://uoftbookstore.com/cover_image.asp?Key=9781260029161&Size=L&p=1,150,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14416859,PSY240H1F20189,PSY240H1F,required,L5101,P Theone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417078,9780190645588,History Of Russia 9E,9,Riasanovsky,http://uoftbookstore.com/cover_image.asp?Key=9780190645588&Size=L&p=1,121.9,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14417078,HIS250Y1Y20189,HIS250Y1Y,required,L0101,B Alexandre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417269,9782757854303,L'aventure Semiologique,1,"Barthes, R",http://uoftbookstore.com/cover_image.asp?Key=9782757854303&Size=L&p=1,0,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14417269,FRE1202HF20189,FRE1202HF,required,L0101,L Roland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417405,9780374537449,Locking Up Our Own,1,"Forman, James Jr.",http://uoftbookstore.com/cover_image.asp?Key=9780374537449&Size=L&p=1,21,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14417405,HIS389H1F20189,HIS389H1F,required,L0501,M Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417429,9780199892808,First Civil Right: How Liberal Built Prison America,1,Murakawa,http://uoftbookstore.com/cover_image.asp?Key=9780199892808&Size=L&p=1,27.5,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14417429,HIS389H1F20189,HIS389H1F,required,L0501,M Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417450,9781138243682,Modern South Asia 4E,4,Bose,http://uoftbookstore.com/cover_image.asp?Key=9781138243682&Size=L&p=1,62.9,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14417450,HIS282Y1Y20189,HIS282Y1Y,required,L0101,D Prashanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417559,9781435462724,American Foreign Policy And Process 6E,6,Mccormick,http://uoftbookstore.com/cover_image.asp?Key=9781435462724&Size=L&p=1,44.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14417559,POL326Y1Y20189,POL326Y1Y,required,L0101,J Arnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417580,9780300234176,Twitter And Tear Gas: The Power And Fragility Of Networked Protest,1,"Tufekci, Zeyneb",http://uoftbookstore.com/cover_image.asp?Key=9780300234176&Size=L&p=1,21.05,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14417580,ANT352H5F20189,ANT352H5F,required,L0101,B Veysel Firat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417788,9780205951208,180 Day Subscription: Baroque And Rococo Art And Architecture,1,Cei ( Pearson) Neuman,http://uoftbookstore.com/cover_image.asp?Key=9780205951208&Size=L&p=1,30,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14417788,FAH279H5F20189,FAH279H5F,optional,L0101,I Bernice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417887,9781250170972,Children Of Blood And Bone,1,"Adeyemi, Tomi",http://uoftbookstore.com/cover_image.asp?Key=9781250170972&Size=L&p=1,25,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14417887,ENG238H5F20189,ENG238H5F,required,L0101,K Chris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14418044,9781947937130,Health Literacy From A To Z,2,Osborne (Final Sale),http://uoftbookstore.com/cover_image.asp?Key=9781947937130&Size=L&p=1,52.45,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14418044,HSC300H5F20189,HSC300H5F,required,L0101,S Enid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14418334,9780134509204,Mastering A&P; (No Etext) For Visual Anatomy & Physiology 3E Bio210 Fall2018,3,Cei (Pearson) Martini,http://uoftbookstore.com/cover_image.asp?Key=9780134509204&Size=L&p=1,75,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14418334,BIO210Y5Y20189,BIO210Y5Y,required,L0101,H Sanja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14418402,9780176795221,Pkg Single Variable Calc Et 8E W/Problem Supplement,1,Stewart  Pkg,http://uoftbookstore.com/cover_image.asp?Key=9780176795221&Size=L&p=1,159.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14418402,MATA30H3F20189,MATA30H3F,required,L01,H,,,,,,L30,J Xiao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14418617,9781554583591,Canadian Social Policy 5E,1,Westhues,http://uoftbookstore.com/cover_image.asp?Key=9781554583591&Size=L&p=1,53,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14418617,CITC07H3F20189,CITC07H3F,required,L01,E Nehal Mohi-El-din-Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14418648,9783190519019,Menschen Sechsbandige Ausgabe: Glossar Xxl A1.1,1,Haug,http://uoftbookstore.com/cover_image.asp?Key=9783190519019&Size=L&p=1,0,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14418648,GER100Y5Y20189,GER100Y5Y,recommended,L0201,B Lisa Suzanne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14418778,9781783191437,Every Brilliant Thing,1,"Macmillan, D",http://uoftbookstore.com/cover_image.asp?Key=9781783191437&Size=L&p=1,22.5,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14418778,DRA5000YY20189,DRA5000YY,required,L0101,S T. Nikki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14418792,9780810136663,Theatres Of The Everyday: Aesthetic Democracy On The American Stage,1,"Gallagher-Ross, Jacob",http://uoftbookstore.com/cover_image.asp?Key=9780810136663&Size=L&p=1,45.9,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14418792,DRA5000YY20189,DRA5000YY,recommended,L0101,S T. Nikki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419034,9781119178996,Antenna Theory 4E,4,Balanis,http://uoftbookstore.com/cover_image.asp?Key=9781119178996&Size=L&p=1,193,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14419034,ECE1229HF20189,ECE1229HF,required,L0101,H Sean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419096,9781479816828,Expeditions: An Early Biography Of Muhammad,1,Rashid (Anthony Trans),http://uoftbookstore.com/cover_image.asp?Key=9781479816828&Size=L&p=1,19.7,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14419096,RLG350H1F20189,RLG350H1F,required,L5101,S Walid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419119,9780134854052,Modified Mastering Geography +Etext For Geosystems 4E,4,Cei (Pearson) Christopherson,http://uoftbookstore.com/cover_image.asp?Key=9780134854052&Size=L&p=1,95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14419119,GGR112H5F20189,GGR112H5F,required,L0101,P Trevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419225,9781337406451,Contemporary Project Management,4,Kloppenborg,http://uoftbookstore.com/cover_image.asp?Key=9781337406451&Size=L&p=1,307.75,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14419225,MGD428H5F20189,MGD428H5F,required,L0101,S Stephen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419324,9781553797456,Truth And Reconciliation In Canadian Schools,1,Toulouse,http://uoftbookstore.com/cover_image.asp?Key=9781553797456&Size=L&p=1,29,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14419324,EDS250H5F20189,EDS250H5F,required,L0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419355,9781840026207,Schiller Vol 3 Joan Of Arc,1,Schiller,http://uoftbookstore.com/cover_image.asp?Key=9781840026207&Size=L&p=1,32.95,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14419355,SMC472H1F20189,SMC472H1F,required,L0101,T Stephen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419386,9780143132257,"Henry Vi, Part 1",1,"Shakespeare, William",http://uoftbookstore.com/cover_image.asp?Key=9780143132257&Size=L&p=1,13.5,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14419386,SMC472H1F20189,SMC472H1F,required,L0101,T Stephen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419423,9780898702682,Joan Of Arc,1,"Twain, M",http://uoftbookstore.com/cover_image.asp?Key=9780898702682&Size=L&p=1,24.9,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14419423,SMC472H1F20189,SMC472H1F,required,L0101,T Stephen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419454,9780385029100,City Of God,1,St Augustine,http://uoftbookstore.com/cover_image.asp?Key=9780385029100&Size=L&p=1,22.35,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14419454,SMC379H1F20189,SMC379H1F,recommended,L0101,T Stephen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419485,9780393952438,St Thomas Aquinas On Politics & Ethics (Ed: Sigmund),1,St Thom Aquina,http://uoftbookstore.com/cover_image.asp?Key=9780393952438&Size=L&p=1,25.45,http://uoftbookstore.com/buy_book_detail.asp?pf_id=14419485,SMC379H1F20189,SMC379H1F,recommended,L0101,T Stephen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
