id,code,name,short_name,campus,address/street,address/city,address/province,address/country,address/postal,lat,lng,polygon/0/0,polygon/0/1,polygon/1/0,polygon/1/1,polygon/2/0,polygon/2/1,polygon/3/0,polygon/3/1,polygon/4/0,polygon/4/1,polygon/5/0,polygon/5/1,polygon/6/0,polygon/6/1,polygon/7/0,polygon/7/1,polygon/8/0,polygon/8/1,polygon/9/0,polygon/9/1,polygon/10/0,polygon/10/1,polygon/11/0,polygon/11/1,polygon/12/0,polygon/12/1,polygon/13/0,polygon/13/1,polygon/14/0,polygon/14/1,polygon/15/0,polygon/15/1,polygon/16/0,polygon/16/1,polygon/17/0,polygon/17/1,polygon/18/0,polygon/18/1,polygon/19/0,polygon/19/1,polygon/20/0,polygon/20/1,polygon/21/0,polygon/21/1,polygon/22/0,polygon/22/1,polygon/23/0,polygon/23/1,polygon/24/0,polygon/24/1,polygon/25/0,polygon/25/1,polygon/26/0,polygon/26/1,polygon/27/0,polygon/27/1,polygon/28/0,polygon/28/1,polygon/29/0,polygon/29/1,polygon/30/0,polygon/30/1,polygon/31/0,polygon/31/1,polygon/32/0,polygon/32/1,polygon/33/0,polygon/33/1,polygon/34/0,polygon/34/1,polygon/35/0,polygon/35/1,polygon/36/0,polygon/36/1,polygon/37/0,polygon/37/1,polygon/38/0,polygon/38/1,polygon/39/0,polygon/39/1,polygon/40/0,polygon/40/1,polygon/41/0,polygon/41/1,polygon/42/0,polygon/42/1,polygon/43/0,polygon/43/1,polygon/44/0,polygon/44/1,polygon/45/0,polygon/45/1,polygon/46/0,polygon/46/1,polygon/47/0,polygon/47/1,polygon/48/0,polygon/48/1,polygon/49/0,polygon/49/1,polygon/50/0,polygon/50/1,polygon/51/0,polygon/51/1,polygon/52/0,polygon/52/1,polygon/53/0,polygon/53/1,polygon/54/0,polygon/54/1,polygon/55/0,polygon/55/1,polygon/56/0,polygon/56/1,polygon/57/0,polygon/57/1,polygon/58/0,polygon/58/1,polygon/59/0,polygon/59/1,polygon/60/0,polygon/60/1,polygon/61/0,polygon/61/1,polygon/62/0,polygon/62/1,polygon/63/0,polygon/63/1,polygon/64/0,polygon/64/1,polygon/65/0,polygon/65/1,polygon/66/0,polygon/66/1,polygon/67/0,polygon/67/1,polygon/68/0,polygon/68/1,polygon/69/0,polygon/69/1,polygon/70/0,polygon/70/1,polygon/71/0,polygon/71/1,polygon/72/0,polygon/72/1,polygon/73/0,polygon/73/1,polygon/74/0,polygon/74/1,polygon/75/0,polygon/75/1,polygon/76/0,polygon/76/1,polygon/77/0,polygon/77/1,polygon/78/0,polygon/78/1,polygon/79/0,polygon/79/1,polygon/80/0,polygon/80/1,polygon/81/0,polygon/81/1,polygon/82/0,polygon/82/1,polygon/83/0,polygon/83/1,polygon/84/0,polygon/84/1,polygon/85/0,polygon/85/1,polygon/86/0,polygon/86/1,polygon/87/0,polygon/87/1,polygon/88/0,polygon/88/1,polygon/89/0,polygon/89/1,polygon/90/0,polygon/90/1,polygon/91/0,polygon/91/1,polygon/92/0,polygon/92/1,polygon/93/0,polygon/93/1,polygon/94/0,polygon/94/1,polygon/95/0,polygon/95/1,polygon/96/0,polygon/96/1,polygon/97/0,polygon/97/1,polygon/98/0,polygon/98/1,polygon/99/0,polygon/99/1,polygon/100/0,polygon/100/1,polygon/101/0,polygon/101/1,polygon/102/0,polygon/102/1,polygon/103/0,polygon/103/1,polygon/104/0,polygon/104/1,polygon/105/0,polygon/105/1,polygon/106/0,polygon/106/1,polygon/107/0,polygon/107/1,polygon/108/0,polygon/108/1,polygon/109/0,polygon/109/1,polygon/110/0,polygon/110/1,polygon/111/0,polygon/111/1,polygon/112/0,polygon/112/1,polygon/113/0,polygon/113/1,polygon/114/0,polygon/114/1,polygon/115/0,polygon/115/1,polygon/116/0,polygon/116/1,polygon/117/0,polygon/117/1,polygon/118/0,polygon/118/1,polygon/119/0,polygon/119/1,polygon/120/0,polygon/120/1,polygon/121/0,polygon/121/1,polygon/122/0,polygon/122/1,polygon/123/0,polygon/123/1,polygon/124/0,polygon/124/1,polygon/125/0,polygon/125/1,polygon/126/0,polygon/126/1,polygon/127/0,polygon/127/1,polygon/128/0,polygon/128/1,polygon/129/0,polygon/129/1,polygon/130/0,polygon/130/1,polygon/131/0,polygon/131/1,polygon/132/0,polygon/132/1,polygon/133/0,polygon/133/1,polygon/134/0,polygon/134/1,polygon/135/0,polygon/135/1,polygon/136/0,polygon/136/1,polygon/137/0,polygon/137/1,polygon/138/0,polygon/138/1,polygon/139/0,polygon/139/1,polygon/140/0,polygon/140/1,polygon/141/0,polygon/141/1,polygon/142/0,polygon/142/1,polygon/143/0,polygon/143/1,polygon/144/0,polygon/144/1,polygon/145/0,polygon/145/1
415,OH,Odette (Louis) Hall,Odette Hall,UTSG,50 St. Joseph Street,Toronto,ON,Canada,M5S 1J4,43.66635389249167,-79.3889071873712,43.6665,-79.38909,43.6665,-79.38902,43.66646,-79.38902,43.66646,-79.38887,43.66642,-79.38887,43.66642,-79.38855,43.6663,-79.38855,43.6663,-79.38866,43.66627,-79.38866,43.66627,-79.38873,43.6663,-79.38873,43.6663,-79.38886,43.66627,-79.38886,43.66627,-79.38894,43.6663,-79.38894,43.6663,-79.38909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,WN,Windle House,Windle House,UTSG,5 Elmsley Place,Toronto,ON,Canada,,43.66601289505634,-79.3894939205932,43.66608,-79.38963,43.66606,-79.38955,43.66608,-79.3895,43.66606,-79.38948,43.66608,-79.38938,43.66599,-79.38934,43.66597,-79.38946,43.66595,-79.38947,43.666,-79.38967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PH,Phelan House,Phelan,UTSG,3 Elmsley Place,Toronto,ON,Canada,,43.66579946740982,-79.3894416175174,43.66584,-79.38955,43.66588,-79.38935,43.6658,-79.38932,43.66579,-79.38937,43.66575,-79.38935,43.66572,-79.38951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PI,Queen's Park Crescent East-59,QP Cres E-59,UTSG,59 Queen's Park Crescent East,Toronto,ON,Canada,M5S 2C4,43.66568790265635,-79.3910388729858,43.6657,-79.39123,43.66577,-79.39087,43.66568,-79.39084,43.66561,-79.39119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,MH,More House,More House,UTSG,59 Queen's Park Crescent East,Toronto,ON,Canada,M5S 2C4,43.66560059096537,-79.3908631882953,43.66568,-79.39084,43.66555,-79.39078,43.66552,-79.39091,43.66554,-79.39092,43.66555,-79.3909,43.66566,-79.39094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,FS,Fisher House,Fisher House,UTSG,59 Queen's Park Crescent East,Toronto,ON,Canada,M5S 2C4,43.665461862128474,-79.3908055208015,43.66552,-79.39091,43.66554,-79.39078,43.66541,-79.39073,43.66539,-79.39084,43.6655,-79.39088,43.6655,-79.3909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,TF,Teefy Hall,Teefy Hall,UTSG,57 Queen's Park Crescent East,Toronto,ON,Canada,M5S 2C4,43.665324103106094,-79.3908739171314,43.66534,-79.39107,43.66524,-79.39103,43.66532,-79.39069,43.66541,-79.39073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,GH,Gilson House,Gilson House,UTSG,8 Elmsley Place,Toronto,ON,Canada,,43.66573543896801,-79.3900424323368,43.66576,-79.39015,43.66568,-79.39012,43.66572,-79.38992,43.66578,-79.38994,43.66576,-79.39,43.66579,-79.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,MN,Maritain House,Maritain,UTSG,6 Elmsley Place,Toronto,ON,Canada,,43.665642306566845,-79.39001963356,43.66568,-79.39012,43.66564,-79.3901,43.66563,-79.39013,43.66558,-79.39011,43.66563,-79.3899,43.66569,-79.38992,43.66568,-79.38995,43.66571,-79.38996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,SV,Sullivan House,Sullivan,UTSG,96 St. Joseph Street,Toronto,ON,Canada,,43.665404624263296,-79.3899807415294,43.6655,-79.39005,43.66552,-79.38997,43.66534,-79.3899,43.66532,-79.39,43.66533,-79.39001,43.66533,-79.39002,43.66539,-79.39005,43.6654,-79.39004,43.66544,-79.39006,43.66545,-79.39002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,CR,Carr Hall,Carr Hall,UTSG,100 St. Joseph Street,Toronto,ON,Canada,M5S 1J4,43.66522854467064,-79.3905057839441,43.6653,-79.39059,43.66525,-79.3908,43.66509,-79.39073,43.66512,-79.39061,43.66509,-79.39057,43.66511,-79.39052,43.66514,-79.39051,43.66517,-79.39054,43.66527,-79.39014,43.66536,-79.39018,43.66527,-79.39057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,MZ,McCorkell House,McCorkell,UTSG,2 Elmsley Place,Toronto,ON,Canada,,43.665433728269406,-79.3898667476463,43.66556,-79.38992,43.66553,-79.3899,43.66552,-79.38996,43.66535,-79.38989,43.66537,-79.38979,43.66546,-79.38981,43.66547,-79.38984,43.6655,-79.38983,43.66557,-79.38986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,BH,Founders House,Founders,UTSG,1 Elmsley Place,Toronto,ON,Canada,,43.66550988363074,-79.3893537751722,43.66559,-79.38945,43.66559,-79.38943,43.66562,-79.38944,43.66564,-79.38934,43.66544,-79.38926,43.66541,-79.38938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,KL,J. M. Kelly Library,J.M. Kelly,UTSG,113 St. Joseph Street,Toronto,ON,Canada,M5S 1J4,43.6648453394831,-79.3895281187582,43.66498,-79.38992,43.66456,-79.38974,43.66469,-79.38916,43.66511,-79.38934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,CF,Cardinal Flahiff Building,Card Flahiff,UTSG,95 St. Joseph Street,Toronto,ON,Canada,M5S 2R9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,XQ,Queen's Park Crescent East-43,Queen's E-43,UTSG,43 Queen's Park Crescent East,Toronto,ON,Canada,M5S 2C3,43.66455332578703,-79.3905889324236,43.66458,-79.39073,43.66448,-79.39069,43.6645,-79.39061,43.66446,-79.3906,43.66445,-79.39057,43.66445,-79.39054,43.66447,-79.39053,43.66452,-79.39054,43.66453,-79.39049,43.66457,-79.39051,43.66458,-79.39044,43.66464,-79.39047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,TH,Toronto School of Theology,T.S.T.,UTSG,47 Queen's Park Crescent East,Toronto,ON,Canada,M5S 2C3,43.66476093699955,-79.3906519643354,43.6648,-79.39083,43.66477,-79.39085,43.66461,-79.39078,43.66464,-79.39067,43.66469,-79.3907,43.66475,-79.39045,43.66486,-79.3905,43.66478,-79.39079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,SR,Sam Sorbara Hall Student Residence,Sorbara Hall,UTSG,70 St. Joseph Street,Toronto,ON,Canada,,43.66575532654301,-79.3890426389265,43.66596,-79.38925,43.66601,-79.38902,43.66592,-79.38898,43.66591,-79.38903,43.66587,-79.38902,43.66587,-79.389,43.66583,-79.38898,43.66583,-79.389,43.66571,-79.38895,43.66571,-79.38893,43.66567,-79.38892,43.66567,-79.38894,43.66562,-79.38892,43.66568,-79.38865,43.66559,-79.38861,43.66548,-79.38915,43.66551,-79.38916,43.6655,-79.38919,43.66553,-79.3892,43.66554,-79.38917,43.66557,-79.38918,43.6656,-79.38905,43.66588,-79.38916,43.66587,-79.38921,43.6659,-79.38923,43.6659,-79.38925,43.66592,-79.38926,43.66593,-79.38924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,RG,Regis College,Regis,UTSG,100 Wellesley Street West,Toronto,ON,Canada,M5S 1C5,43.66396347318962,-79.390280478386,43.66406,-79.39051,43.664,-79.39048,43.66398,-79.39056,43.66393,-79.39054,43.66394,-79.39046,43.66383,-79.39042,43.66386,-79.39029,43.66387,-79.39029,43.66389,-79.39021,43.66384,-79.39018,43.66385,-79.3901,43.66392,-79.39012,43.66393,-79.39007,43.66408,-79.39013,43.66408,-79.39015,43.66412,-79.39017,43.66409,-79.39032,43.66405,-79.39031,43.66403,-79.3904,43.66408,-79.39041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,VC,Victoria College,Victoria,UTSG,91 Charles Street West,Toronto,ON,Canada,M5S 1K7,43.666898126473924,-79.3920051387834,43.66704,-79.39218,43.66709,-79.39216,43.6671,-79.39208,43.66707,-79.39202,43.66711,-79.39184,43.66702,-79.3918,43.66701,-79.39175,43.66696,-79.39173,43.66693,-79.39177,43.66686,-79.39174,43.66684,-79.39184,43.6668,-79.39183,43.66676,-79.39205,43.66677,-79.39206,43.66676,-79.39212,43.66675,-79.39211,43.66672,-79.39222,43.667,-79.39233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,EM,Emmanuel College,Emmanuel,UTSG,75 Queen's Park,Toronto,ON,Canada,M5S 1K7,43.6667293272608,-79.3928218714285,43.66691,-79.39296,43.66674,-79.3929,43.66674,-79.39293,43.66668,-79.3929,43.66669,-79.39288,43.66647,-79.39279,43.66655,-79.39243,43.66664,-79.39246,43.6666,-79.39264,43.66673,-79.3927,43.66673,-79.39267,43.66679,-79.39269,43.66678,-79.39272,43.66695,-79.39279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,BC,Birge-Carnegie Library,Birge-Carneg,UTSG,75a Queen's Park,Toronto,ON,Canada,M5S 1K7,43.667112520421476,-79.3929600051927,43.66712,-79.39325,43.66704,-79.39321,43.66708,-79.39303,43.66696,-79.39298,43.66696,-79.39301,43.66691,-79.39299,43.66695,-79.39278,43.66708,-79.39284,43.66709,-79.39281,43.66712,-79.39282,43.66715,-79.39268,43.66723,-79.39272,43.66721,-79.39285,43.66724,-79.39287,43.66723,-79.39294,43.66725,-79.39295,43.66723,-79.39305,43.66717,-79.39303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,BW,Burwash Hall,Burwash Hall,UTSG,89 Charles Street West,Toronto,ON,Canada,M5S 1K6,43.667438475209295,-79.391794585375,43.66746,-79.39191,43.66741,-79.39212,43.66732,-79.39208,43.66736,-79.39187,43.66732,-79.39186,43.66733,-79.3918,43.66734,-79.3918,43.66737,-79.39167,43.66735,-79.39166,43.66736,-79.39159,43.66739,-79.3916,43.66741,-79.39149,43.66744,-79.3915,43.66745,-79.39143,43.66749,-79.39145,43.6675,-79.39143,43.66755,-79.39145,43.66754,-79.39147,43.66758,-79.39149,43.66757,-79.39153,43.66755,-79.39152,43.66749,-79.39181,43.66751,-79.39182,43.6675,-79.39185,43.66748,-79.39184,43.66747,-79.39191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,LB,Burwash Residence (Lower Houses),BurwashLower,UTSG,89 Charles Street West,Toronto,ON,Canada,M5S 1K6,43.66638493638289,-79.390846424489,43.66616,-79.391,43.66607,-79.39097,43.66613,-79.39066,43.66666,-79.39087,43.66664,-79.39101,43.66619,-79.39083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505A,UB,Burwash Residence (Upper Houses),BurwashUpper,UTSG,89 Charles Street West,Toronto,ON,Canada,M5S 1K6,43.666917528661344,-79.3910623423147,43.6667,-79.39106,43.66664,-79.39103,43.66667,-79.39086,43.66756,-79.39121,43.66756,-79.39123,43.6676,-79.39125,43.66757,-79.3914,43.66752,-79.39137,43.66752,-79.39135,43.66694,-79.39112,43.66693,-79.39119,43.66687,-79.39116,43.66688,-79.3911,43.66671,-79.39104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
