id,course_id,course_code,campus,period,date,start_time,end_time,duration,sections/0/lecture_code,sections/0/exam_section,sections/0/location,sections/1/lecture_code,sections/1/exam_section,sections/1/location,sections/2/lecture_code,sections/2/exam_section,sections/2/location,sections/3/lecture_code,sections/3/exam_section,sections/3/location,sections/4/lecture_code,sections/4/exam_section,sections/4/location,sections/5/lecture_code,sections/5/exam_section,sections/5/location,sections/6/lecture_code,sections/6/exam_section,sections/6/location,sections/7/lecture_code,sections/7/exam_section,sections/7/location,sections/8/lecture_code,sections/8/exam_section,sections/8/location,sections/9/lecture_code,sections/9/exam_section,sections/9/location,sections/10/lecture_code,sections/10/exam_section,sections/10/location,sections/11/lecture_code,sections/11/exam_section,sections/11/location,sections/12/lecture_code,sections/12/exam_section,sections/12/location,sections/13/lecture_code,sections/13/exam_section,sections/13/location,sections/14/lecture_code,sections/14/exam_section,sections/14/location,sections/15/lecture_code,sections/15/exam_section,sections/15/location,sections/16/lecture_code,sections/16/exam_section,sections/16/location,sections/17/lecture_code,sections/17/exam_section,sections/17/location,sections/18/lecture_code,sections/18/exam_section,sections/18/location,sections/19/lecture_code,sections/19/exam_section,sections/19/location,sections/20/lecture_code,sections/20/exam_section,sections/20/location,sections/21/lecture_code,sections/21/exam_section,sections/21/location,sections/22/lecture_code,sections/22/exam_section,sections/22/location,sections/23/lecture_code,sections/23/exam_section,sections/23/location
LMP403H1S20161APR16,LMP403H1S20161,LMP403H1S,UTSG,APR16,2016-04-19,50400,57600,7200,,,UC 266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMP406H1S20161APR16,LMP406H1S20161,LMP406H1S,UTSG,APR16,2016-04-20,50400,57600,7200,,,BA 3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMP408H1F20159DEC15,LMP408H1F20159,LMP408H1F,UTSG,DEC15,2015-12-17,50400,57600,7200,,,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMP410H1F20159DEC15,LMP410H1F20159,LMP410H1F,UTSG,DEC15,2015-12-15,68400,79200,10800,,,NR 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMP415H1S20161APR16,LMP415H1S20161,LMP415H1S,UTSG,APR16,2016-04-27,50400,61200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMP436H1S20161APR16,LMP436H1S20161,LMP436H1S,UTSG,APR16,2016-04-28,68400,75600,7200,,,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT102H5F20169DEC16,MAT102H5F20169,MAT102H5F,UTM,DEC16,2016-12-13,46800,54000,7200,,A - Sa,Gym A/B,,Se - Z,TFC Cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT133Y1Y20159APR16,MAT133Y1Y20159,MAT133Y1Y,UTSG,APR16,2016-04-14,50400,61200,10800,,A - I,EX 100,,J - R,EX 200,,S - TI,EX 300,,TO - YA,EX 310,,YE - Z,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT133Y1Y20165AUG16,MAT133Y1Y20165,MAT133Y1Y,UTSG,AUG16,2016-08-10,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT133Y1Y20165JUNE16,MAT133Y1Y20165,MAT133Y1Y,UTSG,JUNE16,2016-06-24,50400,61200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT135H1F20159DEC15,MAT135H1F20159,MAT135H1F,UTSG,DEC15,2015-12-11,50400,61200,10800,,A - B,BN 2N,,CA - CL,BN 2S,,CO - GEN,BN 3,,GEO - J,EX 100,,K - LIM,EX 200,,LIN - LU,EX 300,,LV - ME,EX 310,,MI - NGO,EX 320,,NGU - PAO,GB 304,,PAR - PU,GB 404,,PY - R,GB 405,,SA - SHAO,GB 412,,SHAR - SOM,HA 403,,SON - TAM,NR 25,,TAN - TO,SF 2202,,TR - WAL,SF 3201,,WAN - WR,SF 3202,,WU - YAM,ST VLAD,,YAN - YOS,TC 239,,YOU - ZHAN,UC 266,,ZHAO - ZZ,UC 273,,,,,,,,,
MAT135H1F20165FJUNE16,MAT135H1F20165F,MAT135H1F,UTSG,JUNE16,2016-06-23,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT135H1S20161APR16,MAT135H1S20161,MAT135H1S,UTSG,APR16,2016-04-25,32400,43200,10800,,A - P,EX 100,,Q - Y,EX 300,,Z - Z,EX 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT135H1S20165SAUG16,MAT135H1S20165S,MAT135H1S,UTSG,AUG16,2016-08-10,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT136H1F20159DEC15,MAT136H1F20159,MAT136H1F,UTSG,DEC15,2015-12-18,68400,79200,10800,,,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT136H1F20165FJUNE16,MAT136H1F20165F,MAT136H1F,UTSG,JUNE16,2016-06-21,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT136H1S20161APR16,MAT136H1S20161,MAT136H1S,UTSG,APR16,2016-04-12,50400,61200,10800,,A - CHAK,BN 2N,,CHAN - DES,BN 2S,,DEV - HAO,BN 3,,HAQ - K,EX 100,,L - MA,EX 200,,MC - NG,EX 300,,NI - PI,EX 310,,PO - SAI,EX 320,,SAL - SHE,GB 304,,SHI - SOP,GB 404,,SOR - TAR,GB 405,,TAS - V,HA 403,,WA - WI,NR 25,,WO - YAM,SF 3202,,YAN - ZHAI,ST VLAD,,ZHAN - ZHON,UC 266,,ZHOU - ZZ,UC 273,,,,,,,,,,,,,,,,,,,,,
MAT136H1S20165SAUG16,MAT136H1S20165S,MAT136H1S,UTSG,AUG16,2016-08-10,68400,79200,10800,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT137Y1Y20159APR16,MAT137Y1Y20159,MAT137Y1Y,UTSG,APR16,2016-04-21,32400,43200,10800,,A - H,EX 100,,I - R,EX 200,,S - TH,EX 300,,TI - WO,EX 310,,WU - YE,EX 320,,YI - ZHAN,SF 2202,,ZHAO - ZZ,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT137Y1Y20165AUG16,MAT137Y1Y20165,MAT137Y1Y,UTSG,AUG16,2016-08-11,50400,61200,10800,,A - L,EX 310,,M - Z,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT137Y1Y20165JUNE16,MAT137Y1Y20165,MAT137Y1Y,UTSG,JUNE16,2016-06-24,50400,61200,10800,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT138H1S20161APR16,MAT138H1S20161,MAT138H1S,UTSG,APR16,2016-04-25,50400,61200,10800,,,TC 239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT138H1S20165SAUG16,MAT138H1S20165S,MAT138H1S,UTSG,AUG16,2016-08-15,50400,61200,10800,,,BA 2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT157Y1Y20149DEC15,MAT157Y1Y20149,MAT157Y1Y,UTSG,DEC15,2015-12-18,68400,75600,7200,,A - C,BA 2139,,D - K,BA 2165,,L - O,BA 2175,,P - WA,BA 2185,,WE - Z,BA 2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT157Y1Y20159APR16,MAT157Y1Y20159,MAT157Y1Y,UTSG,APR16,2016-04-25,32400,43200,10800,,A - R,BR 200,,S - Z,EM 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT185H1S20161APR16,MAT185H1S20161,MAT185H1S,UTSG,APR16,2016-04-18,50400,59400,9000,,A - KE,UC 266,,KH - SE,UC 273,,SH - Z,WB 116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT186H1S20161APR16,MAT186H1S20161,MAT186H1S,UTSG,APR16,2016-04-20,50400,59400,9000,,A - Z,HA 316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT187H1S20161APR16,MAT187H1S20161,MAT187H1S,UTSG,APR16,2016-04-20,50400,59400,9000,,A - KE,EX 100,,KH - SOU,EX 200,,SOW - V,EX 300,,W - X,EX 310,,Y - ZHI,EX 320,,ZHO - Z,HA 316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT188H1S20161APR16,MAT188H1S20161,MAT188H1S,UTSG,APR16,2016-04-27,50400,59400,9000,,A - Z,HA 316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT195H1S20161APR16,MAT195H1S20161,MAT195H1S,UTSG,APR16,2016-04-13,66600,75600,9000,,A - E,BA 2145,,F - KEH,BA 2155,,KEL - O,SF 2202,,P - Z,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT202H5F20169DEC16,MAT202H5F20169,MAT202H5F,UTM,DEC16,2016-12-08,32400,39600,7200,,,Gym C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT221H1F20159DEC15,MAT221H1F20159,MAT221H1F,UTSG,DEC15,2015-12-19,50400,61200,10800,,,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT223H1F20159DEC15,MAT223H1F20159,MAT223H1F,UTSG,DEC15,2015-12-21,68400,79200,10800,,A - C,BN 2N,,D - H,BN 2S,,I - LIM,BN 3,,LIN - SHA,EX 100,,SHE - YAN,EX 200,,YAO - ZHAN,EX 310,,ZHAO - ZZ,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT223H1F20165FJUNE16,MAT223H1F20165F,MAT223H1F,UTSG,JUNE16,2016-06-20,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT223H1S20161APR16,MAT223H1S20161,MAT223H1S,UTSG,APR16,2016-04-18,50400,61200,10800,,A - HO,EX 100,,HU - M,EX 200,,N - SHE,EX 300,,SHI - WAI,EX 310,,WAN - XIA,EX 320,,XIE - YAN,GB 303,,YAO - ZHAN,SF 2202,,ZHAO - ZZ,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT223H5F20169DEC16,MAT223H5F20169,MAT223H5F,UTM,DEC16,2016-12-17,32400,43200,10800,,A - T,Gym A/B,,U - Z,TFC Cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT224H1F20159DEC15,MAT224H1F20159,MAT224H1F,UTSG,DEC15,2015-12-16,68400,79200,10800,,A - H,TC 239,,J - SHE,UC 266,,SHI - Z,UC 273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT224H1F20165FJUNE16,MAT224H1F20165F,MAT224H1F,UTSG,JUNE16,2016-06-21,50400,61200,10800,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT224H1S20161APR16,MAT224H1S20161,MAT224H1S,UTSG,APR16,2016-04-19,50400,61200,10800,,A - H,BN 2N,,I - N,BN 2S,,O - ZG,BN 3,,ZH - ZZ,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT224H1S20165SAUG16,MAT224H1S20165S,MAT224H1S,UTSG,AUG16,2016-08-09,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT224H5F20169DEC16,MAT224H5F20169,MAT224H5F,UTM,DEC16,2016-12-12,61200,72000,10800,,,Gym C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT232H5F20169DEC16,MAT232H5F20169,MAT232H5F,UTM,DEC16,2016-12-10,46800,57600,10800,,,Gym C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT233H5F20169DEC16,MAT233H5F20169,MAT233H5F,UTM,DEC16,2016-12-10,61200,72000,10800,,,IB 245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT234H1S20161APR16,MAT234H1S20161,MAT234H1S,UTSG,APR16,2016-04-13,34200,43200,9000,,A - J,GB 304,,K - Q,GB 404,,R - Z,GB 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT235Y1Y20159APR16,MAT235Y1Y20159,MAT235Y1Y,UTSG,APR16,2016-04-28,50400,61200,10800,,A - K,EX 100,,L - WA,EX 200,,WE - ZE,EX 300,,ZH - ZZ,EX 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT235Y1Y20165AUG16,MAT235Y1Y20165,MAT235Y1Y,UTSG,AUG16,2016-08-10,50400,61200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT235Y1Y20165JUNE16,MAT235Y1Y20165,MAT235Y1Y,UTSG,JUNE16,2016-06-24,32400,43200,10800,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT236H5F20169DEC16,MAT236H5F20169,MAT236H5F,UTM,DEC16,2016-12-17,32400,43200,10800,,,TFC Cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT237Y1Y20159APR16,MAT237Y1Y20159,MAT237Y1Y,UTSG,APR16,2016-04-28,50400,61200,10800,,A - LI,BN 2N,,LO - Y,BN 2S,,Z - Z,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT237Y1Y20165AUG16,MAT237Y1Y20165,MAT237Y1Y,UTSG,AUG16,2016-08-15,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT240H1F20159DEC15,MAT240H1F20159,MAT240H1F,UTSG,DEC15,2015-12-12,50400,61200,10800,,A - K,SF 2202,,L - Z,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT244H1F20159DEC15,MAT244H1F20159,MAT244H1F,UTSG,DEC15,2015-12-18,68400,79200,10800,,A - LIN,BN 2N,,LIU - YAN,BN 2S,,YAO - ZHAN,WI 1016,,ZHAO - ZZ,WI 1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT244H1S20161APR16,MAT244H1S20161,MAT244H1S,UTSG,APR16,2016-04-21,50400,61200,10800,,A - LIN,BN 2N,,LIU - YE,BN 2S,,YI - Z,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT244H1Y20165AUG16,MAT244H1Y20165,MAT244H1Y,UTSG,AUG16,2016-08-11,50400,61200,10800,,,EX 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT244H1Y20165JUNE16,MAT244H1Y20165,MAT244H1Y,UTSG,JUNE16,2016-06-24,50400,57600,7200,,,SF 3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT244H5F20169DEC16,MAT244H5F20169,MAT244H5F,UTM,DEC16,2016-12-12,32400,39600,7200,,,IB 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT246H1F20159DEC15,MAT246H1F20159,MAT246H1F,UTSG,DEC15,2015-12-14,68400,79200,10800,,A - Y,BN 2N,,Z - Z,BN 2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT246H1S20161APR16,MAT246H1S20161,MAT246H1S,UTSG,APR16,2016-04-14,50400,61200,10800,,A - P,BN 2N,,Q - Z,BN 2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT247H1S20161APR16,MAT247H1S20161,MAT247H1S,UTSG,APR16,2016-04-13,32400,43200,10800,,,BR 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT257Y1Y20159APR16,MAT257Y1Y20159,MAT257Y1Y,UTSG,APR16,2016-04-28,50400,61200,10800,,,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT267H1S20161APR16,MAT267H1S20161,MAT267H1S,UTSG,APR16,2016-04-27,50400,61200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT271H1F20159DEC15,MAT271H1F20159,MAT271H1F,UTSG,DEC15,2015-12-11,50400,61200,10800,,A - F,BA 2195,,G - LA,BA 3008,,LE - PAN,BA 3012,,PAR - Z,BA 3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT301H1F20159DEC15,MAT301H1F20159,MAT301H1F,UTSG,DEC15,2015-12-21,68400,79200,10800,,A - V,EX 300,,W - Z,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT301H1S20161APR16,MAT301H1S20161,MAT301H1S,UTSG,APR16,2016-04-14,32400,43200,10800,,A - M,BN 2S,,N - Z,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT301H1Y20165AUG16,MAT301H1Y20165,MAT301H1Y,UTSG,AUG16,2016-08-10,68400,79200,10800,,,EX 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT301H5F20169DEC16,MAT301H5F20169,MAT301H5F,UTM,DEC16,2016-12-10,61200,68400,7200,,,Gym A/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT309H1F20159DEC15,MAT309H1F20159,MAT309H1F,UTSG,DEC15,2015-12-15,68400,79200,10800,,A - H,MS 2170,,I - Z,MS 3153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT309H5F20169DEC16,MAT309H5F20169,MAT309H5F,UTM,DEC16,2016-12-19,32400,43200,10800,,,IB 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT315H1S20161APR16,MAT315H1S20161,MAT315H1S,UTSG,APR16,2016-04-12,50400,61200,10800,,A - HE,GB 303,,HO - LI,HA 401,,LU - U,HA 410,,W - Z,SF 2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT315H5F20169DEC16,MAT315H5F20169,MAT315H5F,UTM,DEC16,2016-12-10,61200,72000,10800,,,IB 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT327H1F20159DEC15,MAT327H1F20159,MAT327H1F,UTSG,DEC15,2015-12-21,50400,61200,10800,,,EX 320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT327H1Y20165AUG16,MAT327H1Y20165,MAT327H1Y,UTSG,AUG16,2016-08-12,50400,61200,10800,,,EX 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT332H1F20159DEC15,MAT332H1F20159,MAT332H1F,UTSG,DEC15,2015-12-21,50400,61200,10800,,,HI CART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT332H5F20169DEC16,MAT332H5F20169,MAT332H5F,UTM,DEC16,2016-12-08,32400,39600,7200,,,Gym A/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT334H1F20159DEC15,MAT334H1F20159,MAT334H1F,UTSG,DEC15,2015-12-11,68400,79200,10800,,A - S,MS 2158,,T - Z,SF 2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT334H1S20161APR16,MAT334H1S20161,MAT334H1S,UTSG,APR16,2016-04-26,32400,43200,10800,,,BN 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT334H1Y20165AUG16,MAT334H1Y20165,MAT334H1Y,UTSG,AUG16,2016-08-15,68400,79200,10800,,,EX 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT334H5F20169DEC16,MAT334H5F20169,MAT334H5F,UTM,DEC16,2016-12-15,32400,43200,10800,,,IB 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT335H1F20159DEC15,MAT335H1F20159,MAT335H1F,UTSG,DEC15,2015-12-14,50400,61200,10800,,,BN 2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT336H1S20161APR16,MAT336H1S20161,MAT336H1S,UTSG,APR16,2016-04-15,32400,43200,10800,,,SS 2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT337H1S20161APR16,MAT337H1S20161,MAT337H1S,UTSG,APR16,2016-04-20,50400,61200,10800,,,BR 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT344H1F20159DEC15,MAT344H1F20159,MAT344H1F,UTSG,DEC15,2015-12-17,50400,61200,10800,,A - RI,BR 200,,RO - Z,EM 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT344H5F20169DEC16,MAT344H5F20169,MAT344H5F,UTM,DEC16,2016-12-16,46800,57600,10800,,,IB 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT347Y1Y20159APR16,MAT347Y1Y20159,MAT347Y1Y,UTSG,APR16,2016-04-13,50400,61200,10800,,,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT354H1F20159DEC15,MAT354H1F20159,MAT354H1F,UTSG,DEC15,2015-12-16,68400,79200,10800,,,HA 410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT357H1S20161APR16,MAT357H1S20161,MAT357H1S,UTSG,APR16,2016-04-29,50400,61200,10800,,A - MAG,HA 401,,MAR - Z,HA 410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT367H1S20161APR16,MAT367H1S20161,MAT367H1S,UTSG,APR16,2016-04-21,32400,43200,10800,,,ST VLAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT382H5F20169DEC16,MAT382H5F20169,MAT382H5F,UTM,DEC16,2016-12-09,61200,68400,7200,,,Gym C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAT391H1S20161APR16,MAT391H1S20161,MAT391H1S,UTSG,APR16,2016-04-25,50400,57600,7200,,,BR 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
